"run.Number","Pred.Strat","Prey.Start.Con","Pred.Start.Con","Detect.Black","Detect.White","Step","ticks","nearby","mapAware.table","Hour.Map","Black.Table","White.Table","DomainOverlap","Domain.Prey","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23","ihour0","ihour1","ihour2","ihour3","ihour4","ihour5","ihour6","ihour7","ihour8","ihour9","ihour10","ihour11","ihour12","ihour13","ihour14","ihour15","ihour16","ihour17","ihour18","ihour19","ihour20","ihour21","ihour22","ihour23"
32,"Sit-and-Wait","Small","Small",0.9,0.2,10058,10058,"87","[[0 2] [1 2] [2 1] [3 2] [4 2] [5 1] [6 1] [7 3] [8 4] [9 3] [10 3] [11 5] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 224] [1 247] [2 236] [3 191] [4 134] [5 234] [6 244] [7 70] [8 64] [9 162] [10 204] [11 220] [12 229] [13 240] [14 242] [15 221] [16 237] [17 220] [18 241] [19 237] [20 238] [21 240] [22 240] [23 213]]",1162,3866,5028,0,224,247,236,191,134,234,244,70,64,162,204,220,229,240,242,221,237,220,241,237,238,240,240,213,2,2,1,2,2,1,1,3,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0
33,"Sit-and-Wait","Small","Small",0.9,0.2,21414,21414,"240","[[0 9] [1 13] [2 13] [3 8] [4 6] [5 8] [6 7] [7 7] [8 9] [9 5] [10 10] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 303] [1 78] [2 170] [3 42] [4 462] [5 94] [6 328] [7 226] [8 193] [9 295] [10 50] [11 541] [12 666] [13 653] [14 647] [15 659] [16 637] [17 651] [18 672] [19 689] [20 652] [21 644] [22 668] [23 684]]",4198,6506,10704,0,303,78,170,42,462,94,328,226,193,295,50,541,666,653,647,659,637,651,672,689,652,644,668,684,9,13,13,8,6,8,7,7,9,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0
34,"Sit-and-Wait","Small","Small",0.9,0.2,35641,35641,"342","[[0 11] [1 14] [2 10] [3 11] [4 11] [5 10] [6 12] [7 4] [8 7] [9 9] [10 8] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 40] [1 128] [2 261] [3 160] [4 91] [5 453] [6 110] [7 923] [8 337] [9 108] [10 103] [11 590] [12 1224] [13 1205] [14 1200] [15 1227] [16 1189] [17 1208] [18 1204] [19 1224] [20 1210] [21 1194] [22 1226] [23 1205]]",5777,12043,17820,0,40,128,261,160,91,453,110,923,337,108,103,590,1224,1205,1200,1227,1189,1208,1204,1224,1210,1194,1226,1205,11,14,10,11,11,10,12,4,7,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0
37,"Sit-and-Wait","Small","Small",0.9,0.2,940,940,"8","[[0 0] [1 0] [2 0] [3 0] [4 0] [5 0] [6 0] [7 1] [8 0] [9 0] [10 0] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 23] [1 16] [2 17] [3 23] [4 17] [5 26] [6 16] [7 17] [8 24] [9 18] [10 22] [11 22] [12 19] [13 18] [14 16] [15 24] [16 16] [17 19] [18 23] [19 22] [20 22] [21 16] [22 17] [23 19]]",219,253,472,0,23,16,17,23,17,26,16,17,24,18,22,22,19,18,16,24,16,19,23,22,22,16,17,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Sit-and-Wait","Small","Small",0.9,0.2,29353,29353,"248","[[0 9] [1 9] [2 10] [3 6] [4 5] [5 5] [6 6] [7 9] [8 9] [9 9] [10 8] [11 7] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 13] [1 14] [2 103] [3 660] [4 664] [5 791] [6 185] [7 150] [8 8] [9 44] [10 21] [11 437] [12 955] [13 983] [14 955] [15 954] [16 993] [17 966] [18 949] [19 972] [20 972] [21 959] [22 950] [23 978]]",3810,10866,14676,0,13,14,103,660,664,791,185,150,8,44,21,437,955,983,955,954,993,966,949,972,972,959,950,978,9,9,10,6,5,5,6,9,9,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0
31,"Sit-and-Wait","Small","Small",0.9,0.2,49469,49469,"373","[[0 21] [1 9] [2 12] [3 15] [4 11] [5 11] [6 12] [7 9] [8 9] [9 13] [10 9] [11 10] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 605] [1 1279] [2 243] [3 60] [4 102] [5 130] [6 71] [7 1436] [8 283] [9 473] [10 448] [11 453] [12 1575] [13 1609] [14 1563] [15 1620] [16 1626] [17 1611] [18 1582] [19 1592] [20 1590] [21 1611] [22 1589] [23 1581]]",10157,14575,24732,0,605,1279,243,60,102,130,71,1436,283,473,448,453,1575,1609,1563,1620,1626,1611,1582,1592,1590,1611,1589,1581,21,9,12,15,11,11,12,9,9,13,9,10,0,0,0,0,0,0,0,0,0,0,0,0
38,"Sit-and-Wait","Small","Small",0.9,0.2,21793,21793,"175","[[0 2] [1 4] [2 7] [3 4] [4 6] [5 4] [6 8] [7 5] [8 4] [9 7] [10 4] [11 3] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 614] [1 604] [2 40] [3 79] [4 417] [5 219] [6 7] [7 13] [8 441] [9 100] [10 367] [11 630] [12 627] [13 589] [14 622] [15 604] [16 607] [17 613] [18 615] [19 624] [20 637] [21 624] [22 604] [23 600]]",2916,7981,10897,0,614,604,40,79,417,219,7,13,441,100,367,630,627,589,622,604,607,613,615,624,637,624,604,600,2,4,7,4,6,4,8,5,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
39,"Sit-and-Wait","Small","Small",0.9,0.2,23689,23689,"200","[[0 14] [1 12] [2 9] [3 2] [4 6] [5 6] [6 6] [7 7] [8 6] [9 4] [10 7] [11 9] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 146] [1 285] [2 383] [3 585] [4 138] [5 100] [6 123] [7 111] [8 573] [9 519] [10 40] [11 50] [12 736] [13 755] [14 728] [15 723] [16 737] [17 721] [18 720] [19 733] [20 750] [21 710] [22 731] [23 747]]",3473,8371,11844,0,146,285,383,585,138,100,123,111,573,519,40,50,736,755,728,723,737,721,720,733,750,710,731,747,14,12,9,2,6,6,6,7,6,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0
41,"Sit-and-Wait","Small","Small",0.9,0.2,24295,24295,"224","[[0 5] [1 8] [2 6] [3 7] [4 6] [5 9] [6 7] [7 6] [8 2] [9 7] [10 6] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 192] [1 25] [2 192] [3 228] [4 125] [5 109] [6 72] [7 214] [8 775] [9 146] [10 70] [11 770] [12 765] [13 785] [14 758] [15 779] [16 778] [17 756] [18 757] [19 781] [20 770] [21 760] [22 764] [23 773]]",3742,8402,12144,0,192,25,192,228,125,109,72,214,775,146,70,770,765,785,758,779,778,756,757,781,770,760,764,773,5,8,6,7,6,9,7,6,2,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0
36,"Sit-and-Wait","Small","Small",0.9,0.2,72371,72371,"670","[[0 21] [1 22] [2 19] [3 24] [4 21] [5 19] [6 23] [7 20] [8 26] [9 17] [10 20] [11 15] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 162] [1 359] [2 167] [3 226] [4 151] [5 156] [6 222] [7 478] [8 234] [9 272] [10 296] [11 383] [12 2732] [13 2744] [14 2760] [15 2757] [16 2759] [17 2756] [18 2762] [19 2751] [20 2759] [21 2765] [22 2756] [23 2773]]",7984,28196,36180,0,162,359,167,226,151,156,222,478,234,272,296,383,2732,2744,2760,2757,2759,2756,2762,2751,2759,2765,2756,2773,21,22,19,24,21,19,23,20,26,17,20,15,0,0,0,0,0,0,0,0,0,0,0,0
40,"Sit-and-Wait","Small","Small",0.9,0.2,52209,52209,"567","[[0 15] [1 15] [2 22] [3 24] [4 22] [5 21] [6 19] [7 19] [8 19] [9 18] [10 18] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 551] [1 224] [2 509] [3 40] [4 18] [5 25] [6 129] [7 61] [8 42] [9 119] [10 442] [11 386] [12 1960] [13 1937] [14 1990] [15 1972] [16 1957] [17 1975] [18 1964] [19 1961] [20 1957] [21 1970] [22 1951] [23 1960]]",6890,19210,26100,0,551,224,509,40,18,25,129,61,42,119,442,386,1960,1937,1990,1972,1957,1975,1964,1961,1957,1970,1951,1960,15,15,22,24,22,21,19,19,19,18,18,12,0,0,0,0,0,0,0,0,0,0,0,0
43,"Sit-and-Wait","Small","Small",0.9,0.2,24290,24290,"265","[[0 10] [1 11] [2 14] [3 8] [4 8] [5 10] [6 7] [7 9] [8 9] [9 9] [10 8] [11 12] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 216] [1 373] [2 54] [3 155] [4 40] [5 124] [6 153] [7 794] [8 231] [9 107] [10 12] [11 272] [12 803] [13 811] [14 827] [15 812] [16 797] [17 800] [18 788] [19 788] [20 801] [21 788] [22 804] [23 794]]",3404,8740,12144,0,216,373,54,155,40,124,153,794,231,107,12,272,803,811,827,812,797,800,788,788,801,788,804,794,10,11,14,8,8,10,7,9,9,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0
44,"Sit-and-Wait","Small","Small",0.9,0.2,14603,14603,"160","[[0 7] [1 6] [2 7] [3 7] [4 3] [5 1] [6 6] [7 9] [8 2] [9 4] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 48] [1 303] [2 70] [3 48] [4 391] [5 372] [6 371] [7 225] [8 380] [9 153] [10 147] [11 376] [12 372] [13 353] [14 364] [15 364] [16 375] [17 369] [18 357] [19 379] [20 381] [21 379] [22 369] [23 353]]",2199,5100,7299,0,48,303,70,48,391,372,371,225,380,153,147,376,372,353,364,364,375,369,357,379,381,379,369,353,7,6,7,7,3,1,6,9,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
46,"Sit-and-Wait","Small","Small",0.9,0.2,1354,1354,"16","[[0 1] [1 1] [2 0] [3 0] [4 0] [5 0] [6 1] [7 0] [8 1] [9 0] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 23] [1 28] [2 25] [3 24] [4 25] [5 27] [6 27] [7 34] [8 26] [9 27] [10 22] [11 35] [12 32] [13 24] [14 35] [15 25] [16 26] [17 34] [18 22] [19 36] [20 27] [21 24] [22 31] [23 37]]",358,318,676,0,23,28,25,24,25,27,27,34,26,27,22,35,32,24,35,25,26,34,22,36,27,24,31,37,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Sit-and-Wait","Small","Small",0.9,0.2,10495,10495,"99","[[0 2] [1 4] [2 2] [3 2] [4 3] [5 2] [6 0] [7 2] [8 3] [9 3] [10 3] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 103] [1 4] [2 286] [3 300] [4 48] [5 277] [6 278] [7 157] [8 52] [9 218] [10 37] [11 44] [12 263] [13 282] [14 294] [15 276] [16 271] [17 304] [18 289] [19 292] [20 308] [21 289] [22 289] [23 285]]",975,4271,5246,0,103,4,286,300,48,277,278,157,52,218,37,44,263,282,294,276,271,304,289,292,308,289,289,285,2,4,2,2,3,2,0,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
47,"Sit-and-Wait","Small","Small",0.9,0.2,3318,3318,"22","[[0 2] [1 1] [2 1] [3 1] [4 0] [5 1] [6 2] [7 1] [8 1] [9 0] [10 0] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 57] [1 81] [2 69] [3 76] [4 68] [5 72] [6 48] [7 72] [8 66] [9 65] [10 66] [11 81] [12 72] [13 78] [14 66] [15 73] [16 68] [17 82] [18 64] [19 67] [20 57] [21 75] [22 70] [23 64]]",626,1031,1657,0,57,81,69,76,68,72,48,72,66,65,66,81,72,78,66,73,68,82,64,67,57,75,70,64,2,1,1,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,"Sit-and-Wait","Small","Small",0.9,0.2,9732,9732,"95","[[0 2] [1 3] [2 1] [3 1] [4 1] [5 4] [6 6] [7 6] [8 8] [9 3] [10 4] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 224] [1 240] [2 236] [3 227] [4 234] [5 226] [6 112] [7 132] [8 51] [9 235] [10 134] [11 123] [12 224] [13 234] [14 230] [15 215] [16 229] [17 209] [18 240] [19 223] [20 229] [21 203] [22 239] [23 214]]",1822,3041,4863,0,224,240,236,227,234,226,112,132,51,235,134,123,224,234,230,215,229,209,240,223,229,203,239,214,2,3,1,1,1,4,6,6,8,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
51,"Sit-and-Wait","Small","Small",0.9,0.2,31116,31116,"230","[[0 8] [1 13] [2 10] [3 6] [4 4] [5 5] [6 4] [7 4] [8 5] [9 7] [10 8] [11 4] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 612] [1 50] [2 244] [3 899] [4 382] [5 739] [6 120] [7 771] [8 777] [9 67] [10 68] [11 60] [12 867] [13 915] [14 904] [15 861] [16 906] [17 926] [18 893] [19 901] [20 902] [21 877] [22 913] [23 898]]",2682,12870,15552,0,612,50,244,899,382,739,120,771,777,67,68,60,867,915,904,861,906,926,893,901,902,877,913,898,8,13,10,6,4,5,4,4,5,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0
48,"Sit-and-Wait","Small","Small",0.9,0.2,53956,53956,"576","[[0 19] [1 17] [2 19] [3 17] [4 14] [5 17] [6 18] [7 22] [8 20] [9 20] [10 20] [11 22] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 775] [1 103] [2 451] [3 114] [4 552] [5 109] [6 83] [7 99] [8 102] [9 57] [10 197] [11 66] [12 2033] [13 2011] [14 2027] [15 2013] [16 2015] [17 2012] [18 2037] [19 2023] [20 2015] [21 2024] [22 2033] [23 2025]]",8594,18382,26976,0,775,103,451,114,552,109,83,99,102,57,197,66,2033,2011,2027,2013,2015,2012,2037,2023,2015,2024,2033,2025,19,17,19,17,14,17,18,22,20,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0
42,"Sit-and-Wait","Small","Small",0.9,0.2,87599,87600,"850","[[0 23] [1 31] [2 29] [3 27] [4 25] [5 25] [6 23] [7 18] [8 24] [9 27] [10 17] [11 28] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 162] [1 21] [2 51] [3 407] [4 94] [5 383] [6 69] [7 737] [8 260] [9 262] [10 85] [11 445] [12 3400] [13 3419] [14 3402] [15 3375] [16 3414] [17 3399] [18 3415] [19 3391] [20 3430] [21 3406] [22 3381] [23 3392]]",13853,29947,43800,0,162,21,51,407,94,383,69,737,260,262,85,445,3400,3419,3402,3375,3414,3399,3415,3391,3430,3406,3381,3392,23,31,29,27,25,25,23,18,24,27,17,28,0,0,0,0,0,0,0,0,0,0,0,0
53,"Sit-and-Wait","Small","Small",0.9,0.2,22779,22779,"181","[[0 7] [1 0] [2 6] [3 5] [4 7] [5 7] [6 5] [7 2] [8 3] [9 4] [10 4] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 153] [1 643] [2 221] [3 254] [4 86] [5 79] [6 530] [7 624] [8 381] [9 282] [10 161] [11 42] [12 669] [13 664] [14 678] [15 697] [16 642] [17 652] [18 661] [19 652] [20 665] [21 664] [22 628] [23 661]]",4190,7199,11389,0,153,643,221,254,86,79,530,624,381,282,161,42,669,664,678,697,642,652,661,652,665,664,628,661,7,0,6,5,7,7,5,2,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0
52,"Sit-and-Wait","Small","Small",0.9,0.2,40830,40830,"390","[[0 17] [1 16] [2 14] [3 9] [4 9] [5 7] [6 8] [7 15] [8 16] [9 16] [10 10] [11 11] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 82] [1 157] [2 227] [3 432] [4 609] [5 209] [6 368] [7 233] [8 26] [9 203] [10 249] [11 401] [12 1432] [13 1435] [14 1418] [15 1443] [16 1424] [17 1449] [18 1415] [19 1435] [20 1452] [21 1436] [22 1444] [23 1433]]",5025,15387,20412,0,82,157,227,432,609,209,368,233,26,203,249,401,1432,1435,1418,1443,1424,1449,1415,1435,1452,1436,1444,1433,17,16,14,9,9,7,8,15,16,16,10,11,0,0,0,0,0,0,0,0,0,0,0,0
54,"Sit-and-Wait","Small","Small",0.9,0.2,19807,19807,"184","[[0 9] [1 6] [2 7] [3 9] [4 9] [5 9] [6 5] [7 6] [8 4] [9 6] [10 6] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 79] [1 189] [2 576] [3 131] [4 235] [5 48] [6 428] [7 202] [8 177] [9 195] [10 375] [11 553] [12 559] [13 551] [14 546] [15 589] [16 549] [17 560] [18 547] [19 556] [20 548] [21 577] [22 575] [23 556]]",3291,6610,9901,0,79,189,576,131,235,48,428,202,177,195,375,553,559,551,546,589,549,560,547,556,548,577,575,556,9,6,7,9,9,9,5,6,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0
56,"Sit-and-Wait","Small","Small",0.9,0.2,1184,1184,"19","[[0 1] [1 0] [2 0] [3 0] [4 1] [5 1] [6 1] [7 1] [8 1] [9 1] [10 1] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 23] [1 23] [2 25] [3 28] [4 24] [5 29] [6 19] [7 24] [8 17] [9 21] [10 30] [11 31] [12 22] [13 32] [14 27] [15 24] [16 23] [17 31] [18 20] [19 27] [20 27] [21 20] [22 24] [23 21]]",266,326,592,0,23,23,25,28,24,29,19,24,17,21,30,31,22,32,27,24,23,31,20,27,27,20,24,21,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Sit-and-Wait","Small","Small",0.9,0.2,87599,87600,"892","[[0 28] [1 28] [2 28] [3 25] [4 27] [5 29] [6 27] [7 29] [8 27] [9 24] [10 23] [11 23] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 735] [1 48] [2 51] [3 18] [4 317] [5 426] [6 91] [7 62] [8 287] [9 754] [10 252] [11 183] [12 3392] [13 3406] [14 3386] [15 3406] [16 3381] [17 3375] [18 3387] [19 3402] [20 3351] [21 3350] [22 3353] [23 3387]]",10806,32994,43800,0,735,48,51,18,317,426,91,62,287,754,252,183,3392,3406,3386,3406,3381,3375,3387,3402,3351,3350,3353,3387,28,28,28,25,27,29,27,29,27,24,23,23,0,0,0,0,0,0,0,0,0,0,0,0
55,"Sit-and-Wait","Small","Small",0.9,0.2,30780,30780,"390","[[0 12] [1 14] [2 16] [3 13] [4 15] [5 11] [6 11] [7 11] [8 9] [9 9] [10 8] [11 13] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 454] [1 35] [2 31] [3 171] [4 136] [5 520] [6 134] [7 240] [8 158] [9 85] [10 532] [11 84] [12 1091] [13 1056] [14 1070] [15 1079] [16 1066] [17 1065] [18 1073] [19 1049] [20 1051] [21 1055] [22 1074] [23 1075]]",4358,11026,15384,0,454,35,31,171,136,520,134,240,158,85,532,84,1091,1056,1070,1079,1066,1065,1073,1049,1051,1055,1074,1075,12,14,16,13,15,11,11,11,9,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0
59,"Sit-and-Wait","Small","Small",0.9,0.2,25590,25590,"321","[[0 13] [1 10] [2 15] [3 12] [4 12] [5 8] [6 13] [7 9] [8 9] [9 10] [10 6] [11 11] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 384] [1 50] [2 53] [3 335] [4 551] [5 267] [6 158] [7 258] [8 252] [9 120] [10 360] [11 230] [12 816] [13 822] [14 792] [15 815] [16 802] [17 799] [18 805] [19 826] [20 803] [21 831] [22 833] [23 830]]",3201,9591,12792,0,384,50,53,335,551,267,158,258,252,120,360,230,816,822,792,815,802,799,805,826,803,831,833,830,13,10,15,12,12,8,13,9,9,10,6,11,0,0,0,0,0,0,0,0,0,0,0,0
60,"Sit-and-Wait","Small","Small",0.9,0.2,11957,11957,"117","[[0 3] [1 2] [2 4] [3 7] [4 4] [5 3] [6 3] [7 4] [8 3] [9 6] [10 3] [11 6] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 198] [1 326] [2 99] [3 29] [4 38] [5 326] [6 194] [7 56] [8 198] [9 187] [10 310] [11 175] [12 313] [13 322] [14 320] [15 333] [16 314] [17 328] [18 323] [19 344] [20 314] [21 303] [22 312] [23 315]]",2152,3825,5977,0,198,326,99,29,38,326,194,56,198,187,310,175,313,322,320,333,314,328,323,344,314,303,312,315,3,2,4,7,4,3,3,4,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0
57,"Sit-and-Wait","Small","Small",0.9,0.2,30341,30341,"290","[[0 16] [1 13] [2 12] [3 9] [4 10] [5 13] [6 8] [7 8] [8 9] [9 12] [10 8] [11 8] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 87] [1 79] [2 263] [3 400] [4 115] [5 165] [6 159] [7 122] [8 129] [9 182] [10 408] [11 274] [12 1086] [13 1060] [14 1067] [15 1067] [16 1057] [17 1058] [18 1053] [19 1067] [20 1072] [21 1073] [22 1064] [23 1061]]",5528,9640,15168,0,87,79,263,400,115,165,159,122,129,182,408,274,1086,1060,1067,1067,1057,1058,1053,1067,1072,1073,1064,1061,16,13,12,9,10,13,8,8,9,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0
61,"Sit-and-Wait","Small","Small",0.9,0.2,3396,3396,"39","[[0 2] [1 3] [2 1] [3 4] [4 0] [5 0] [6 2] [7 0] [8 1] [9 1] [10 1] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 89] [1 16] [2 73] [3 68] [4 81] [5 74] [6 15] [7 79] [8 78] [9 75] [10 76] [11 68] [12 64] [13 70] [14 83] [15 74] [16 77] [17 79] [18 82] [19 70] [20 73] [21 78] [22 75] [23 80]]",809,888,1697,0,89,16,73,68,81,74,15,79,78,75,76,68,64,70,83,74,77,79,82,70,73,78,75,80,2,3,1,4,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64,"Sit-and-Wait","Small","Small",0.9,0.2,3195,3195,"40","[[0 0] [1 1] [2 0] [3 1] [4 1] [5 1] [6 2] [7 0] [8 0] [9 1] [10 2] [11 1] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 72] [1 68] [2 62] [3 70] [4 61] [5 71] [6 24] [7 65] [8 72] [9 64] [10 48] [11 78] [12 81] [13 67] [14 75] [15 68] [16 62] [17 68] [18 61] [19 67] [20 69] [21 70] [22 80] [23 74]]",609,988,1597,0,72,68,62,70,61,71,24,65,72,64,48,78,81,67,75,68,62,68,61,67,69,70,80,74,0,1,0,1,1,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
65,"Sit-and-Wait","Small","Small",0.9,0.2,5456,5456,"48","[[0 3] [1 2] [2 0] [3 2] [4 2] [5 2] [6 1] [7 2] [8 0] [9 1] [10 2] [11 0] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 107] [1 119] [2 102] [3 119] [4 114] [5 117] [6 117] [7 76] [8 125] [9 116] [10 89] [11 113] [12 109] [13 117] [14 119] [15 110] [16 129] [17 117] [18 121] [19 122] [20 119] [21 121] [22 133] [23 97]]",937,1791,2728,0,107,119,102,119,114,117,117,76,125,116,89,113,109,117,119,110,129,117,121,122,119,121,133,97,3,2,0,2,2,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Sit-and-Wait","Small","Small",0.9,0.2,23675,23675,"251","[[0 12] [1 11] [2 10] [3 9] [4 9] [5 7] [6 8] [7 2] [8 5] [9 7] [10 7] [11 2] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 74] [1 61] [2 64] [3 305] [4 222] [5 212] [6 96] [7 396] [8 49] [9 281] [10 125] [11 743] [12 740] [13 759] [14 758] [15 757] [16 791] [17 778] [18 775] [19 765] [20 777] [21 773] [22 768] [23 763]]",2573,9259,11832,0,74,61,64,305,222,212,96,396,49,281,125,743,740,759,758,757,791,778,775,765,777,773,768,763,12,11,10,9,9,7,8,2,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0
62,"Sit-and-Wait","Small","Small",0.9,0.2,31567,31567,"394","[[0 18] [1 20] [2 14] [3 15] [4 14] [5 13] [6 14] [7 13] [8 12] [9 11] [10 14] [11 11] [12 0] [13 0] [14 0] [15 0] [16 0] [17 0] [18 0] [19 0] [20 0] [21 0] [22 0] [23 0]]","[[0 62] [1 68] [2 57] [3 48] [4 70] [5 225] [6 165] [7 333] [8 56] [9 232] [10 32] [11 678] [12 1162] [13 1120] [14 1183] [15 1138] [16 1155] [17 1137] [18 1154] [19 1140] [20 1119] [21 1141] [22 1156] [23 1149]]",3179,12601,15780,0,62,68,57,48,70,225,165,333,56,232,32,678,1162,1120,1183,1138,1155,1137,1154,1140,1119,1141,1156,1149,18,20,14,15,14,13,14,13,12,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0
